longitude,latitude,mode
123.3700599500001,41.79440290000004,subway
123.37079399999999,41.794093,subway
123.37127969999999,41.79421375,subway
123.37176539999999,41.7943345,subway
123.37225109999999,41.79445525,subway
123.37273679999998,41.794576,subway
123.37322249999998,41.79469675,subway
123.37370819999998,41.7948175,subway
123.37419389999998,41.79493825,subway
123.37467959999998,41.795059,subway
123.37516529999998,41.79517975,subway
123.37565099999998,41.7953005,subway
123.37613669999998,41.795421250000004,subway
123.37662239999997,41.795542000000005,subway
123.37710809999997,41.795662750000005,subway
123.37759379999997,41.795783500000006,subway
123.37807949999997,41.79590425000001,subway
123.37856519999997,41.79602500000001,subway
123.37905089999997,41.79614575000001,subway
123.37953659999997,41.79626650000001,subway
123.38002229999996,41.79638725000001,subway
123.380508,41.796508,subway
123.38132250000001,41.7963712,subway
123.38213700000001,41.7962344,subway
123.38295150000002,41.7960976,subway
123.38376600000002,41.7959608,subway
123.38458050000003,41.795824,subway
123.38539500000003,41.7956872,subway
123.38620950000004,41.7955504,subway
123.38702400000004,41.7954136,subway
123.38783850000004,41.7952768,subway
123.38865300000005,41.79514,subway
123.38946750000005,41.795003200000004,subway
123.39028200000006,41.794866400000004,subway
123.39109650000006,41.794729600000004,subway
123.39191100000006,41.794592800000004,subway
123.39272550000007,41.794456000000004,subway
123.39354000000007,41.794319200000004,subway
123.39435450000008,41.794182400000004,subway
123.39516900000008,41.794045600000004,subway
123.39598350000009,41.793908800000004,subway
123.396798,41.793772,subway
123.39729030000001,41.7935598,subway
123.39778260000001,41.7933476,subway
123.39827490000002,41.7931354,subway
123.39876720000002,41.7929232,subway
123.39925950000003,41.792711,subway
123.39975180000003,41.7924988,subway
123.40024410000004,41.7922866,subway
123.40073640000004,41.7920744,subway
123.40122870000005,41.7918622,subway
123.40172100000005,41.79165,subway
123.40221330000006,41.7914378,subway
123.40270560000006,41.7912256,subway
123.40319790000007,41.7910134,subway
123.40369020000007,41.7908012,subway
123.40418250000008,41.790589,subway
123.40467480000008,41.7903768,subway
123.40516710000009,41.7901646,subway
123.40565940000009,41.7899524,subway
123.4061517000001,41.7897402,subway
123.406644,41.789528000000004,subway
123.4073071,41.789521400000005,subway
123.4079702,41.789514800000006,subway
123.40863329999999,41.78950820000001,subway
123.40929639999999,41.78950160000001,subway
123.40995949999999,41.78949500000001,subway
123.41062259999998,41.78948840000001,subway
123.41128569999998,41.78948180000001,subway
123.41194879999998,41.78947520000001,subway
123.41261189999997,41.78946860000001,subway
123.41327499999997,41.789462000000015,subway
123.41393809999997,41.789455400000016,subway
123.41460119999996,41.78944880000002,subway
123.41526429999996,41.78944220000002,subway
123.41592739999996,41.78943560000002,subway
123.41659049999996,41.78942900000002,subway
123.41725359999995,41.78942240000002,subway
123.41791669999995,41.78941580000002,subway
123.41857979999995,41.78940920000002,subway
123.41924289999994,41.789402600000024,subway
123.41990600000001,41.789396,subway
123.42055385,41.789538,subway
123.4212017,41.78968,subway
123.42184954999999,41.789821999999994,subway
123.42249739999998,41.78996399999999,subway
123.42314524999998,41.79010599999999,subway
123.42379309999997,41.790247999999984,subway
123.42444094999996,41.79038999999998,subway
123.42508879999995,41.79053199999998,subway
123.42573664999995,41.790673999999974,subway
123.42638449999994,41.79081599999997,subway
123.42703234999993,41.79095799999997,subway
123.42768019999993,41.791099999999965,subway
123.42832804999992,41.79124199999996,subway
123.42897589999991,41.79138399999996,subway
123.4296237499999,41.791525999999955,subway
123.4302715999999,41.79166799999995,subway
123.43091944999989,41.79180999999995,subway
123.43156729999988,41.791951999999945,subway
123.43221514999988,41.79209399999994,subway
123.43286299999998,41.792235999999995,subway
123.43358259999998,41.792471549999995,subway
123.43430219999998,41.792707099999994,subway
123.43502179999997,41.79294264999999,subway
123.43574139999997,41.79317819999999,subway
123.43646099999997,41.79341374999999,subway
123.43718059999996,41.79364929999999,subway
123.43790019999996,41.79388484999999,subway
123.43861979999996,41.79412039999999,subway
123.43933939999995,41.79435594999999,subway
123.44005899999995,41.79459149999999,subway
123.44077859999994,41.79482704999999,subway
123.44149819999994,41.79506259999999,subway
123.44221779999994,41.79529814999999,subway
123.44293739999993,41.795533699999986,subway
123.44365699999993,41.795769249999985,subway
123.44437659999993,41.796004799999984,subway
123.44509619999992,41.796240349999984,subway
123.44581579999992,41.79647589999998,subway
123.44653539999992,41.79671144999998,subway
123.447255,41.796946999999996,subway
123.4479423,41.797166849999996,subway
123.44862959999999,41.7973867,subway
123.44931689999999,41.79760655,subway
123.45000419999998,41.7978264,subway
123.45069149999998,41.79804625,subway
123.45137879999997,41.7982661,subway
123.45206609999997,41.79848595,subway
123.45275339999996,41.7987058,subway
123.45344069999996,41.79892565,subway
123.45412799999995,41.7991455,subway
123.45481529999995,41.79936535,subway
123.45550259999995,41.7995852,subway
123.45618989999994,41.79980505,subway
123.45687719999994,41.800024900000004,subway
123.45756449999993,41.800244750000005,subway
123.45825179999993,41.800464600000005,subway
123.45893909999992,41.800684450000006,subway
123.45962639999992,41.800904300000006,subway
123.46031369999992,41.80112415000001,subway
123.461001,41.801344,subway
123.46148074999999,41.80141835,subway
123.46196049999999,41.8014927,subway
123.46244024999999,41.801567049999996,subway
123.46291999999998,41.801641399999994,subway
123.46339974999998,41.80171574999999,subway
123.46387949999998,41.80179009999999,subway
123.46435924999997,41.80186444999999,subway
123.46483899999997,41.80193879999999,subway
123.46531874999997,41.802013149999986,subway
123.46579849999996,41.802087499999985,subway
123.46627824999996,41.80216184999998,subway
123.46675799999996,41.80223619999998,subway
123.46723774999995,41.80231054999998,subway
123.46771749999995,41.80238489999998,subway
123.46819724999995,41.80245924999998,subway
123.46867699999994,41.802533599999975,subway
123.46915674999994,41.802607949999974,subway
123.46963649999994,41.80268229999997,subway
123.47011624999993,41.80275664999997,subway
123.470596,41.802831,subway
123.4714959,41.8031097,subway
123.47239579999999,41.8033884,subway
123.47329569999998,41.803667100000006,subway
123.47419559999997,41.80394580000001,subway
123.47509549999997,41.80422450000001,subway
123.47599539999996,41.80450320000001,subway
123.47689529999995,41.804781900000016,subway
123.47779519999995,41.80506060000002,subway
123.47869509999994,41.80533930000002,subway
123.47959499999993,41.805618000000024,subway
123.48049489999993,41.80589670000003,subway
123.48139479999992,41.80617540000003,subway
123.48229469999991,41.80645410000003,subway
123.4831945999999,41.806732800000034,subway
123.4840944999999,41.80701150000004,subway
123.48499439999989,41.80729020000004,subway
123.48589429999988,41.80756890000004,subway
123.48679419999988,41.807847600000045,subway
123.48769409999987,41.80812630000005,subway
123.48859399999999,41.808405,subway
123.48937969999999,41.80839075,subway
123.49016539999998,41.8083765,subway
123.49095109999998,41.80836225,subway
123.49173679999997,41.808348,subway
123.49252249999996,41.80833375,subway
123.49330819999996,41.8083195,subway
123.49409389999995,41.808305250000004,subway
123.49487959999995,41.808291000000004,subway
123.49566529999994,41.808276750000005,subway
123.49645099999994,41.808262500000005,subway
123.49723669999993,41.808248250000005,subway
123.49802239999993,41.808234000000006,subway
123.49880809999992,41.808219750000006,subway
123.49959379999991,41.80820550000001,subway
123.50037949999991,41.80819125000001,subway
123.5011651999999,41.80817700000001,subway
123.5019508999999,41.80816275000001,subway
123.50273659999989,41.80814850000001,subway
123.50352229999989,41.80813425000001,subway
123.405529,41.956447,subway
123.40568175,41.955965899999995,subway
123.4058345,41.955484799999994,subway
123.40598725,41.95500369999999,subway
123.40614,41.95452259999999,subway
123.40629274999999,41.95404149999999,subway
123.40644549999999,41.953560399999986,subway
123.40659824999999,41.953079299999985,subway
123.40675099999999,41.95259819999998,subway
123.40690374999998,41.95211709999998,subway
123.40705649999998,41.95163599999998,subway
123.40720924999998,41.95115489999998,subway
123.40736199999998,41.950673799999976,subway
123.40751474999998,41.950192699999974,subway
123.40766749999997,41.94971159999997,subway
123.40782024999997,41.94923049999997,subway
123.40797299999997,41.94874939999997,subway
123.40812574999997,41.94826829999997,subway
123.40827849999997,41.947787199999965,subway
123.40843124999996,41.94730609999996,subway
123.408584,41.946825,subway
123.4080706,41.94631425,subway
123.4075572,41.9458035,subway
123.4070438,41.94529274999999,subway
123.4065304,41.94478199999999,subway
123.40601699999999,41.944271249999986,subway
123.40550359999999,41.94376049999998,subway
123.40499019999999,41.94324974999998,subway
123.40447679999998,41.942738999999975,subway
123.40396339999998,41.94222824999997,subway
123.40344999999998,41.94171749999997,subway
123.40293659999998,41.941206749999964,subway
123.40242319999997,41.94069599999996,subway
123.40190979999997,41.940185249999956,subway
123.40139639999997,41.93967449999995,subway
123.40088299999996,41.93916374999995,subway
123.40036959999996,41.938652999999945,subway
123.39985619999996,41.93814224999994,subway
123.39934279999996,41.93763149999994,subway
123.39882939999995,41.937120749999934,subway
123.398316,41.936609999999995,subway
123.39808574999999,41.93624894999999,subway
123.39785549999999,41.93588789999999,subway
123.39762524999999,41.93552684999999,subway
123.39739499999999,41.935165799999986,subway
123.39716474999999,41.934804749999984,subway
123.39693449999999,41.93444369999998,subway
123.39670424999998,41.93408264999998,subway
123.39647399999998,41.93372159999998,subway
123.39624374999998,41.933360549999975,subway
123.39601349999998,41.93299949999997,subway
123.39578324999998,41.93263844999997,subway
123.39555299999998,41.93227739999997,subway
123.39532274999998,41.931916349999966,subway
123.39509249999998,41.931555299999964,subway
123.39486224999997,41.93119424999996,subway
123.39463199999997,41.93083319999996,subway
123.39440174999997,41.93047214999996,subway
123.39417149999997,41.930111099999955,subway
123.39394124999997,41.92975004999995,subway
123.39371100000001,41.929389,subway
123.39417945000001,41.9288092,subway
123.39464790000001,41.928229400000006,subway
123.39511635000001,41.92764960000001,subway
123.39558480000001,41.92706980000001,subway
123.39605325000001,41.926490000000015,subway
123.39652170000001,41.92591020000002,subway
123.39699015000001,41.92533040000002,subway
123.39745860000001,41.924750600000024,subway
123.39792705,41.92417080000003,subway
123.3983955,41.92359100000003,subway
123.39886395,41.92301120000003,subway
123.3993324,41.922431400000036,subway
123.39980085,41.92185160000004,subway
123.4002693,41.92127180000004,subway
123.40073775,41.920692000000045,subway
123.4012062,41.92011220000005,subway
123.40167465,41.91953240000005,subway
123.4021431,41.918952600000054,subway
123.40261155,41.91837280000006,subway
123.40308,41.917792999999996,subway
123.40338325,41.917287949999995,subway
123.4036865,41.916782899999994,subway
123.40398975000001,41.91627784999999,subway
123.40429300000001,41.91577279999999,subway
123.40459625000001,41.91526774999999,subway
123.40489950000001,41.91476269999999,subway
123.40520275000002,41.91425764999999,subway
123.40550600000002,41.91375259999999,subway
123.40580925000002,41.91324754999999,subway
123.40611250000002,41.912742499999986,subway
123.40641575000002,41.912237449999985,subway
123.40671900000002,41.911732399999984,subway
123.40702225000003,41.91122734999998,subway
123.40732550000003,41.91072229999998,subway
123.40762875000003,41.91021724999998,subway
123.40793200000003,41.90971219999998,subway
123.40823525000003,41.90920714999998,subway
123.40853850000003,41.90870209999998,subway
123.40884175000004,41.90819704999998,subway
123.409145,41.907692,subway
123.4094681,41.9066274,subway
123.4097912,41.9055628,subway
123.4101143,41.9044982,subway
123.4104374,41.9034336,subway
123.41076050000001,41.902369,subway
123.41108360000001,41.9013044,subway
123.41140670000001,41.9002398,subway
123.41172980000002,41.8991752,subway
123.41205290000002,41.8981106,subway
123.41237600000002,41.897046,subway
123.41269910000003,41.895981400000004,subway
123.41302220000003,41.894916800000004,subway
123.41334530000003,41.893852200000005,subway
123.41366840000003,41.892787600000005,subway
123.41399150000004,41.891723000000006,subway
123.41431460000004,41.89065840000001,subway
123.41463770000004,41.88959380000001,subway
123.41496080000005,41.88852920000001,subway
123.41528390000005,41.88746460000001,subway
123.41560700000001,41.8864,subway
123.41568330000001,41.88549685,subway
123.41575960000002,41.8845937,subway
123.41583590000002,41.883690550000004,subway
123.41591220000002,41.882787400000005,subway
123.41598850000003,41.881884250000006,subway
123.41606480000003,41.88098110000001,subway
123.41614110000003,41.88007795000001,subway
123.41621740000004,41.87917480000001,subway
123.41629370000004,41.87827165000001,subway
123.41637000000004,41.87736850000001,subway
123.41644630000005,41.87646535000001,subway
123.41652260000005,41.87556220000001,subway
123.41659890000005,41.87465905000001,subway
123.41667520000006,41.87375590000001,subway
123.41675150000006,41.872852750000014,subway
123.41682780000006,41.871949600000015,subway
123.41690410000007,41.871046450000016,subway
123.41698040000007,41.87014330000002,subway
123.41705670000007,41.86924015000002,subway
123.417133,41.868337,subway
123.4171883,41.867691199999996,subway
123.4172436,41.867045399999995,subway
123.4172989,41.866399599999994,subway
123.4173542,41.86575379999999,subway
123.4174095,41.86510799999999,subway
123.4174648,41.86446219999999,subway
123.4175201,41.86381639999999,subway
123.4175754,41.86317059999999,subway
123.4176307,41.86252479999999,subway
123.417686,41.86187899999999,subway
123.4177413,41.86123319999999,subway
123.4177966,41.860587399999986,subway
123.4178519,41.859941599999985,subway
123.4179072,41.859295799999984,subway
123.4179625,41.85864999999998,subway
123.4180178,41.85800419999998,subway
123.4180731,41.85735839999998,subway
123.4181284,41.85671259999998,subway
123.4181837,41.85606679999998,subway
123.41823899999999,41.855421,subway
123.41827164999998,41.85502375,subway
123.41830429999997,41.8546265,subway
123.41833694999997,41.85422925,subway
123.41836959999996,41.853832000000004,subway
123.41840224999996,41.853434750000005,subway
123.41843489999995,41.853037500000006,subway
123.41846754999995,41.85264025000001,subway
123.41850019999994,41.85224300000001,subway
123.41853284999993,41.85184575000001,subway
123.41856549999993,41.85144850000001,subway
123.41859814999992,41.85105125000001,subway
123.41863079999992,41.85065400000001,subway
123.41866344999991,41.850256750000014,subway
123.4186960999999,41.849859500000015,subway
123.4187287499999,41.849462250000016,subway
123.4187613999999,41.84906500000002,subway
123.41879404999989,41.84866775000002,subway
123.41882669999988,41.84827050000002,subway
123.41885934999988,41.84787325000002,subway
123.418892,41.847476,subway
123.4191594,41.84707195,subway
123.4194268,41.8466679,subway
123.4196942,41.84626385,subway
123.4199616,41.8458598,subway
123.42022899999999,41.84545575,subway
123.42049639999999,41.8450517,subway
123.42076379999999,41.84464765,subway
123.42103119999999,41.8442436,subway
123.42129859999999,41.84383955,subway
123.42156599999998,41.8434355,subway
123.42183339999998,41.84303145,subway
123.42210079999998,41.8426274,subway
123.42236819999998,41.84222335,subway
123.42263559999998,41.8418193,subway
123.42290299999998,41.84141525,subway
123.42317039999998,41.8410112,subway
123.42343779999997,41.84060715,subway
123.42370519999997,41.8402031,subway
123.42397259999997,41.839799049999996,subway
123.42424,41.839395,subway
123.42448035,41.83910935,subway
123.4247207,41.8388237,subway
123.42496105,41.83853805,subway
123.42520139999999,41.838252399999995,subway
123.42544174999999,41.83796674999999,subway
123.42568209999999,41.83768109999999,subway
123.42592244999999,41.83739544999999,subway
123.42616279999999,41.837109799999986,subway
123.42640314999998,41.836824149999984,subway
123.42664349999998,41.83653849999998,subway
123.42688384999998,41.83625284999998,subway
123.42712419999998,41.83596719999998,subway
123.42736454999998,41.835681549999975,subway
123.42760489999998,41.83539589999997,subway
123.42784524999998,41.83511024999997,subway
123.42808559999997,41.83482459999997,subway
123.42832594999997,41.83453894999997,subway
123.42856629999997,41.834253299999965,subway
123.42880664999997,41.83396764999996,subway
123.429047,41.833682,subway
123.42905755,41.833134300000005,subway
123.4290681,41.832586600000006,subway
123.42907865,41.83203890000001,subway
123.42908919999999,41.83149120000001,subway
123.42909974999999,41.83094350000001,subway
123.42911029999999,41.83039580000001,subway
123.42912084999999,41.829848100000014,subway
123.42913139999999,41.829300400000015,subway
123.42914194999999,41.82875270000002,subway
123.42915249999999,41.82820500000002,subway
123.42916304999999,41.82765730000002,subway
123.42917359999998,41.82710960000002,subway
123.42918414999998,41.82656190000002,subway
123.42919469999998,41.826014200000024,subway
123.42920524999998,41.825466500000026,subway
123.42921579999998,41.82491880000003,subway
123.42922634999998,41.82437110000003,subway
123.42923689999998,41.82382340000003,subway
123.42924744999998,41.82327570000003,subway
123.429258,41.82272800000001,subway
123.42959395,41.82245935000001,subway
123.42992989999999,41.82219070000001,subway
123.43026584999998,41.821922050000005,subway
123.43060179999998,41.8216534,subway
123.43093774999997,41.82138475,subway
123.43127369999996,41.8211161,subway
123.43160964999996,41.820847449999995,subway
123.43194559999995,41.82057879999999,subway
123.43228154999994,41.82031014999999,subway
123.43261749999994,41.82004149999999,subway
123.43295344999993,41.819772849999985,subway
123.43328939999992,41.81950419999998,subway
123.43362534999991,41.81923554999998,subway
123.43396129999991,41.81896689999998,subway
123.4342972499999,41.818698249999976,subway
123.4346331999999,41.81842959999997,subway
123.43496914999989,41.81816094999997,subway
123.43530509999988,41.81789229999997,subway
123.43564104999987,41.817623649999966,subway
123.43597700000001,41.817355,subway
123.436091,41.8170745,subway
123.436205,41.816793999999994,subway
123.436319,41.81651349999999,subway
123.436433,41.81623299999999,subway
123.43654699999999,41.81595249999999,subway
123.43666099999999,41.815671999999985,subway
123.43677499999998,41.81539149999998,subway
123.43688899999998,41.81511099999998,subway
123.43700299999998,41.81483049999998,subway
123.43711699999997,41.814549999999976,subway
123.43723099999997,41.81426949999997,subway
123.43734499999997,41.81398899999997,subway
123.43745899999996,41.81370849999997,subway
123.43757299999996,41.813427999999966,subway
123.43768699999995,41.813147499999964,subway
123.43780099999995,41.81286699999996,subway
123.43791499999995,41.81258649999996,subway
123.43802899999994,41.81230599999996,subway
123.43814299999994,41.812025499999955,subway
123.43825700000001,41.811745,subway
123.43805560000001,41.8113826,subway
123.43785420000002,41.8110202,subway
123.43765280000002,41.8106578,subway
123.43745140000003,41.8102954,subway
123.43725000000003,41.809933,subway
123.43704860000004,41.8095706,subway
123.43684720000005,41.8092082,subway
123.43664580000005,41.8088458,subway
123.43644440000006,41.8084834,subway
123.43624300000006,41.808121,subway
123.43604160000007,41.8077586,subway
123.43584020000007,41.8073962,subway
123.43563880000008,41.8070338,subway
123.43543740000008,41.8066714,subway
123.43523600000009,41.806309,subway
123.4350346000001,41.8059466,subway
123.4348332000001,41.8055842,subway
123.4346318000001,41.8052218,subway
123.43443040000011,41.8048594,subway
123.434229,41.804497,subway
123.4341607,41.80388395,subway
123.43409240000001,41.8032709,subway
123.43402410000002,41.80265785,subway
123.43395580000002,41.802044800000004,subway
123.43388750000003,41.801431750000006,subway
123.43381920000003,41.80081870000001,subway
123.43375090000004,41.80020565000001,subway
123.43368260000004,41.79959260000001,subway
123.43361430000004,41.79897955000001,subway
123.43354600000005,41.798366500000014,subway
123.43347770000005,41.797753450000016,subway
123.43340940000006,41.79714040000002,subway
123.43334110000006,41.79652735000002,subway
123.43327280000007,41.79591430000002,subway
123.43320450000007,41.79530125000002,subway
123.43313620000008,41.794688200000024,subway
123.43306790000008,41.794075150000026,subway
123.43299960000009,41.79346210000003,subway
123.43293130000009,41.79284905000003,subway
123.43286299999998,41.792235999999995,subway
123.43301339999998,41.791860099999994,subway
123.43316379999997,41.79148419999999,subway
123.43331419999997,41.79110829999999,subway
123.43346459999997,41.79073239999999,subway
123.43361499999996,41.79035649999999,subway
123.43376539999996,41.789980599999986,subway
123.43391579999995,41.789604699999984,subway
123.43406619999995,41.78922879999998,subway
123.43421659999994,41.78885289999998,subway
123.43436699999994,41.78847699999998,subway
123.43451739999993,41.78810109999998,subway
123.43466779999993,41.787725199999976,subway
123.43481819999992,41.787349299999974,subway
123.43496859999992,41.78697339999997,subway
123.43511899999991,41.78659749999997,subway
123.43526939999991,41.78622159999997,subway
123.4354197999999,41.78584569999997,subway
123.4355701999999,41.785469799999966,subway
123.4357205999999,41.785093899999964,subway
123.43587099999999,41.784718,subway
123.4358434,41.784141749999996,subway
123.4358158,41.783565499999995,subway
123.4357882,41.78298924999999,subway
123.43576060000001,41.78241299999999,subway
123.43573300000001,41.78183674999999,subway
123.43570540000002,41.78126049999999,subway
123.43567780000002,41.780684249999986,subway
123.43565020000003,41.780107999999984,subway
123.43562260000003,41.77953174999998,subway
123.43559500000003,41.77895549999998,subway
123.43556740000004,41.77837924999998,subway
123.43553980000004,41.77780299999998,subway
123.43551220000005,41.777226749999976,subway
123.43548460000005,41.776650499999974,subway
